measurement_id,observation_id,value,trait_id,standard_id,method_id
11355,3230,3,12,14,13
11356,3230,27.9,13,17,17
11357,3231,86_2,6,26,7
11358,3231,2014-09-04,15,15,11
11359,3231,26,10,48,5
11360,3231,3,11,14,13
11361,3231,3,12,14,13
11362,3231,30.5,13,17,17
11363,3231,"fully bleached",24,75,25
11364,3232,86_2,6,26,7
11365,3232,2014-12-16,15,15,11
11366,3232,27.5,10,48,5
11367,3232,3,11,14,13
11368,3232,24.24,13,17,17
11369,3233,86_2,6,26,7
11370,3233,2015-05-22,15,15,11
11371,3233,35,10,48,5
11372,3233,8,11,14,13
11373,3233,28.92,13,17,17
11374,3234,86_3,6,26,7
11375,3234,2014-06-18,15,15,11
11376,3234,15.5,10,48,5
11377,3234,3,11,14,13
11378,3234,3,12,14,13
11379,3234,27.9,13,17,17
11380,3235,86_3,6,26,7
11381,3235,2014-09-04,15,15,11
11382,3235,23,10,48,5
11383,3235,4,11,14,13
11384,3235,4,12,14,13
11385,3235,30.5,13,17,17
11386,3235,"fully bleached",24,75,25
11387,3236,86_3,6,26,7
11388,3236,2014-12-16,15,15,11
11389,3236,28,10,48,5
11390,3236,4,11,14,13
11391,3236,24.24,13,17,17
11392,3237,86_3,6,26,7
11393,3237,2015-05-22,15,15,11
11394,3237,30,10,48,5
11395,3237,6,11,14,13
11396,3237,28.92,13,17,17
11397,3238,86_4,6,26,7
11398,3238,2014-06-18,15,15,11
11399,3238,21,10,48,5
11400,3238,3,11,14,13
11401,3238,3,12,14,13
11402,3238,27.9,13,17,17
11403,3239,86_4,6,26,7
11404,3239,2014-09-04,15,15,11
11405,3239,24.5,10,48,5
11406,3239,3,11,14,13
11407,3239,9,12,14,13
11408,3239,30.5,13,17,17
11409,3239,"fully bleached",24,75,25
11410,3240,86_4,6,26,7
11411,3240,2014-12-16,15,15,11
11412,3240,31,10,48,5
11413,3240,4,11,14,13
11414,3240,24.24,13,17,17
11415,3241,86_4,6,26,7
11416,3241,2015-05-22,15,15,11
11417,3241,55,10,48,5
11418,3241,9,11,14,13
11419,3241,28.92,13,17,17
11420,3242,87_6,6,26,7
11421,3242,2014-06-18,15,15,11
11422,3242,19.5,10,48,5
11423,3242,3,11,14,13
11424,3242,3,12,14,13
11425,3242,27.9,13,17,17
11426,3243,87_6,6,26,7
11427,3243,2014-09-04,15,15,11
11428,3243,24,10,48,5
11429,3243,3,11,14,13
11430,3243,3,12,14,13
11431,3243,30.5,13,17,17
11432,3243,pale,24,75,25
11433,3244,87_6,6,26,7
11434,3244,2014-12-16,15,15,11
11435,3244,28,10,48,5
11436,3244,4,11,14,13
11437,3244,24.24,13,17,17
11438,3245,87_6,6,26,7
11439,3245,2015-05-22,15,15,11
11440,3245,40,10,48,5
11441,3245,10,11,14,13
11442,3245,28.92,13,17,17
11443,3246,87_7,6,26,7
11444,3246,2014-06-18,15,15,11
11445,3246,16,10,48,5
11446,3246,3,11,14,13
11447,3246,3,12,14,13
11448,3246,27.9,13,17,17
11449,3247,87_7,6,26,7
11450,3247,2014-09-04,15,15,11
11451,3247,18,10,48,5
11452,3247,3,11,14,13
11453,3247,3,12,14,13
11454,3247,30.5,13,17,17
11455,3247,"partially bleached",24,75,25
11456,3248,87_7,6,26,7
11457,3248,2014-12-16,15,15,11
11458,3248,10.5,10,48,5
11459,3248,2,11,14,13
11460,3248,24.24,13,17,17
11461,3249,87_7,6,26,7
11462,3249,2015-05-22,15,15,11
11463,3249,11,10,48,5
11464,3249,2,11,14,13
11465,3249,28.92,13,17,17
11466,3249,broken,24,75,25
11467,3250,87_8,6,26,7
11468,3250,2014-06-18,15,15,11
11469,3250,16,10,48,5
11470,3250,3,11,14,13
11471,3250,2,12,14,13
11472,3250,27.9,13,17,17
11473,3251,87_8,6,26,7
11474,3251,2014-09-04,15,15,11
11475,3251,25,10,48,5
11476,3251,5,11,14,13
11477,3251,6,12,14,13
11478,3251,30.5,13,17,17
11479,3251,"partially bleached",24,75,25
11480,3252,87_8,6,26,7
11481,3252,2014-12-16,15,15,11
11482,3252,31.5,10,48,5
11483,3252,6,11,14,13
11484,3252,24.24,13,17,17
11485,3253,87_8,6,26,7
11486,3253,2015-05-22,15,15,11
11487,3253,55,10,48,5
11488,3253,11,11,14,13
11489,3253,28.92,13,17,17
11490,3254,87_9,6,26,7
11491,3254,2014-06-18,15,15,11
11492,3254,12,10,48,5
11493,3254,1,11,14,13
11494,3254,0,12,14,13
11495,3254,27.9,13,17,17
11496,3255,87_9,6,26,7
11497,3255,2014-09-04,15,15,11
11498,3255,17,10,48,5
11499,3255,3,11,14,13
11500,3255,3,12,14,13
11501,3255,30.5,13,17,17
11502,3255,"partially bleached",24,75,25
11503,3256,87_9,6,26,7
11504,3256,2014-12-16,15,15,11
11505,3256,20.5,10,48,5
11506,3256,4,11,14,13
11507,3256,24.24,13,17,17
11508,3257,87_9,6,26,7
11509,3257,2015-05-22,15,15,11
11510,3257,35,10,48,5
11511,3257,9,11,14,13
11512,3257,28.92,13,17,17
11513,3258,87_10,6,26,7
11514,3258,2014-06-18,15,15,11
11515,3258,15.5,10,48,5
11516,3258,3,11,14,13
11517,3258,3,12,14,13
11518,3258,27.9,13,17,17
11519,3259,87_10,6,26,7
11520,3259,2014-09-04,15,15,11
11521,3259,18.5,10,48,5
11522,3259,4,11,14,13
11523,3259,4,12,14,13
11524,3259,30.5,13,17,17
11525,3259,"partially bleached",24,75,25
11526,3260,87_10,6,26,7
11527,3260,2014-12-16,15,15,11
11528,3260,18.5,10,48,5
11529,3260,4,11,14,13
11530,3260,24.24,13,17,17
11531,3261,87_10,6,26,7
11532,3261,2015-05-22,15,15,11
11533,3261,10,10,48,5
11534,3261,13,11,14,13
11535,3261,28.92,13,17,17
11536,3262,75X_1,6,26,7
11537,3262,2014-06-18,15,15,11
11538,3262,9,10,48,5
11539,3262,1,11,14,13
11540,3262,1,12,14,13
11541,3262,29.7,13,17,17
11542,3263,75X_1,6,26,7
11543,3263,2014-09-04,15,15,11
11544,3263,12,10,48,5
11545,3263,1,11,14,13
11546,3263,4,12,14,13
11547,3263,30.7,13,17,17
11548,3264,75X_1,6,26,7
11549,3264,2014-12-16,15,15,11
11550,3264,23.5,10,48,5
11551,3264,5,11,14,13
11552,3264,25.2,13,17,17
11553,3265,75X_1,6,26,7
11554,3265,2015-05-22,15,15,11
11555,3265,1,10,48,5
11556,3265,28.4,13,17,17
11557,3266,75X_2,6,26,7
11558,3266,2014-06-18,15,15,11
11559,3266,6,10,48,5
11560,3266,1,11,14,13
11561,3266,1,12,14,13
11562,3266,29.7,13,17,17
11563,3267,75X_2,6,26,7
11564,3267,2014-09-04,15,15,11
11565,3267,8.5,10,48,5
11566,3267,1,11,14,13
11567,3267,2,12,14,13
11568,3267,30.7,13,17,17
11569,3268,75X_2,6,26,7
11570,3268,2014-12-16,15,15,11
11571,3268,15,10,48,5
11572,3268,3,11,14,13
11573,3268,25.2,13,17,17
11574,3269,75X_2,6,26,7
11575,3269,2015-05-22,15,15,11
11576,3269,7,10,48,5
11577,3269,28.4,13,17,17
11578,3270,75X_3,6,26,7
11579,3270,2014-06-18,15,15,11
11580,3270,8,10,48,5
11581,3270,1,11,14,13
11582,3270,1,12,14,13
11583,3270,29.7,13,17,17
11584,3271,75X_3,6,26,7
11585,3271,2014-09-04,15,15,11
11586,3271,12,10,48,5
11587,3271,2,11,14,13
11588,3271,2,12,14,13
11589,3271,30.7,13,17,17
11590,3272,75X_3,6,26,7
11591,3272,2014-12-16,15,15,11
11592,3272,16,10,48,5
11593,3272,2,11,14,13
11594,3272,25.2,13,17,17
11595,3273,75X_3,6,26,7
11596,3273,2015-05-22,15,15,11
11597,3273,6,10,48,5
11598,3273,28.4,13,17,17
11599,3274,75X_4,6,26,7
11600,3274,2014-06-18,15,15,11
11601,3274,6.5,10,48,5
11602,3274,1,11,14,13
11603,3274,1,12,14,13
11604,3274,29.7,13,17,17
11605,3275,75X_4,6,26,7
11606,3275,2014-09-04,15,15,11
11607,3275,10,10,48,5
11608,3275,2,11,14,13
11609,3275,2,12,14,13
11610,3275,30.7,13,17,17
11611,3276,75X_4,6,26,7
11612,3276,2014-12-16,15,15,11
11613,3276,15,10,48,5
11614,3276,3,11,14,13
11615,3276,25.2,13,17,17
11616,3277,75X_4,6,26,7
11617,3277,2015-05-22,15,15,11
11618,3277,6,10,48,5
11619,3277,28.4,13,17,17
11620,3278,75X_5,6,26,7
11621,3278,2014-06-18,15,15,11
11622,3278,10,10,48,5
11623,3278,1,11,14,13
11624,3278,0,12,14,13
11625,3278,29.7,13,17,17
11626,3279,75X_5,6,26,7
11627,3279,2014-09-04,15,15,11
11628,3279,12,10,48,5
11629,3279,1,11,14,13
11630,3279,6,12,14,13
11631,3279,30.7,13,17,17
11632,3280,75X_5,6,26,7
11633,3280,2014-12-16,15,15,11
11634,3280,25.5,10,48,5
11635,3280,3,11,14,13
11636,3280,25.2,13,17,17
11637,3281,75X_5,6,26,7
11638,3281,2015-05-22,15,15,11
11639,3281,10,10,48,5
11640,3281,28.4,13,17,17
11641,3282,75X_6,6,26,7
11642,3282,2014-06-18,15,15,11
11643,3282,9,10,48,5
11644,3282,1,11,14,13
11645,3282,1,12,14,13
11646,3282,29.7,13,17,17
11647,3283,75X_6,6,26,7
11648,3283,2014-09-04,15,15,11
11649,3283,12,10,48,5
11650,3283,2,11,14,13
11651,3283,6,12,14,13
11652,3283,30.7,13,17,17
11653,3284,75X_6,6,26,7
11654,3284,2014-12-16,15,15,11
11655,3284,31.5,10,48,5
11656,3284,7,11,14,13
11657,3284,25.2,13,17,17
11658,3285,75X_6,6,26,7
11659,3285,2015-05-22,15,15,11
11660,3285,10,10,48,5
11661,3285,28.4,13,17,17
11662,3286,75X_7,6,26,7
11663,3286,2014-06-18,15,15,11
11664,3286,8,10,48,5
11665,3286,1,11,14,13
11666,3286,1,12,14,13
11667,3286,29.7,13,17,17
11668,3287,75X_7,6,26,7
11669,3287,2014-09-04,15,15,11
11670,3287,30.7,13,17,17
11671,3288,75X_7,6,26,7
11672,3288,2014-12-16,15,15,11
11673,3288,27,10,48,5
11674,3288,4,11,14,13
11675,3288,25.2,13,17,17
11676,3289,75X_7,6,26,7
11677,3289,2015-05-22,15,15,11
11678,3289,10,10,48,5
11679,3289,28.4,13,17,17
11680,3290,75X_8,6,26,7
11681,3290,2014-06-18,15,15,11
11682,3290,8,10,48,5
11683,3290,1,11,14,13
11684,3290,1,12,14,13
11685,3290,29.7,13,17,17
11686,3291,75X_8,6,26,7
11687,3291,2014-09-04,15,15,11
11688,3291,11,10,48,5
11689,3291,1,11,14,13
11690,3291,6,12,14,13
11691,3291,30.7,13,17,17
11692,3292,75X_8,6,26,7
11693,3292,2014-12-16,15,15,11
11694,3292,26.5,10,48,5
11695,3292,4,11,14,13
11696,3292,25.2,13,17,17
11697,3293,75X_8,6,26,7
11698,3293,2015-05-22,15,15,11
11699,3293,11,10,48,5
11700,3293,28.4,13,17,17
11701,3294,75X_9,6,26,7
11702,3294,2014-06-18,15,15,11
11703,3294,8,10,48,5
11704,3294,2,11,14,13
11705,3294,2,12,14,13
11706,3294,29.7,13,17,17
11707,3295,75X_9,6,26,7
11708,3295,2014-09-04,15,15,11
11709,3295,15,10,48,5
11710,3295,2,11,14,13
11711,3295,2,12,14,13
11712,3295,30.7,13,17,17
11713,3296,75X_9,6,26,7
11714,3296,2014-12-16,15,15,11
11715,3296,6,10,48,5
11716,3296,1,11,14,13
11717,3296,25.2,13,17,17
11718,3296,dead,9,26,12
11719,3297,75X_10,6,26,7
11720,3297,2014-06-18,15,15,11
11721,3297,10,10,48,5
11722,3297,1,11,14,13
11723,3297,1,12,14,13
11724,3297,29.7,13,17,17
11725,3298,75X_10,6,26,7
11726,3298,2014-09-04,15,15,11
11727,3298,11.5,10,48,5
11728,3298,1,11,14,13
11729,3298,4,12,14,13
11730,3298,30.7,13,17,17
11731,3299,75X_10,6,26,7
11732,3299,2014-12-16,15,15,11
11733,3299,25,10,48,5
11734,3299,5,11,14,13
11735,3299,25.2,13,17,17
11736,3300,75X_10,6,26,7
11737,3300,2015-05-22,15,15,11
11738,3300,12,10,48,5
11739,3300,28.4,13,17,17
11740,3301,77X_1,6,26,7
11741,3301,2014-06-18,15,15,11
11742,3301,7.5,10,48,5
11743,3301,1,11,14,13
11744,3301,1,12,14,13
11745,3301,29.7,13,17,17
11746,3302,77X_1,6,26,7
11747,3302,2014-09-04,15,15,11
11748,3302,10,10,48,5
11749,3302,1,11,14,13
11750,3302,4,12,14,13
11751,3302,30.7,13,17,17
11752,3303,77X_1,6,26,7
11753,3303,2014-12-16,15,15,11
11754,3303,0,10,48,5
11755,3303,1,11,14,13
11756,3303,25.2,13,17,17
11757,3303,"broken but alive",9,26,12
11758,3304,77X_1,6,26,7
11759,3304,2015-05-22,15,15,11
11760,3304,1,10,48,5
11761,3304,28.4,13,17,17
11762,3305,77X_2,6,26,7
11763,3305,2014-06-18,15,15,11
11764,3305,6,10,48,5
11765,3305,1,11,14,13
11766,3305,1,12,14,13
11767,3305,29.7,13,17,17
11768,3306,77X_2,6,26,7
11769,3306,2014-09-04,15,15,11
11770,3306,9,10,48,5
11771,3306,1,11,14,13
11772,3306,3,12,14,13
11773,3306,30.7,13,17,17
11774,3307,77X_2,6,26,7
11775,3307,2014-12-16,15,15,11
11776,3307,14,10,48,5
11777,3307,2,11,14,13
11778,3307,25.2,13,17,17
11779,3308,77X_2,6,26,7
11780,3308,2015-05-22,15,15,11
11781,3308,4,10,48,5
11782,3308,28.4,13,17,17
11783,3309,77X_3,6,26,7
11784,3309,2014-06-18,15,15,11
11785,3309,7,10,48,5
11786,3309,1,11,14,13
11787,3309,1,12,14,13
11788,3309,29.7,13,17,17
11789,3310,77X_3,6,26,7
11790,3310,2014-09-04,15,15,11
11791,3310,30.7,13,17,17
11792,3310,dead,9,26,12
11793,3311,77X_4,6,26,7
11794,3311,2014-06-18,15,15,11
11795,3311,6.5,10,48,5
11796,3311,1,11,14,13
11797,3311,1,12,14,13
11798,3311,29.7,13,17,17
11799,3312,77X_4,6,26,7
11800,3312,2014-09-04,15,15,11
11801,3312,7,10,48,5
11802,3312,1,11,14,13
11803,3312,2,12,14,13
11804,3312,30.7,13,17,17
11805,3313,77X_4,6,26,7
11806,3313,2014-12-16,15,15,11
11807,3313,8,10,48,5
11808,3313,1,11,14,13
11809,3313,25.2,13,17,17
11810,3314,77X_4,6,26,7
11811,3314,2015-05-22,15,15,11
11812,3314,5,10,48,5
11813,3314,28.4,13,17,17
11814,3315,77X_5,6,26,7
11815,3315,2014-06-18,15,15,11
11816,3315,10,10,48,5
11817,3315,2,11,14,13
11818,3315,3,12,14,13
11819,3315,29.7,13,17,17
11820,3316,77X_5,6,26,7
11821,3316,2014-09-04,15,15,11
11822,3316,11,10,48,5
11823,3316,2,11,14,13
11824,3316,6,12,14,13
11825,3316,30.7,13,17,17
11826,3317,77X_5,6,26,7
11827,3317,2014-12-16,15,15,11
11828,3317,26,10,48,5
11829,3317,4,11,14,13
11830,3317,25.2,13,17,17
11831,3318,77X_5,6,26,7
11832,3318,2015-05-22,15,15,11
11833,3318,12,10,48,5
11834,3318,28.4,13,17,17
11835,3319,77X_6,6,26,7
11836,3319,2014-06-18,15,15,11
11837,3319,8,10,48,5
11838,3319,1,11,14,13
11839,3319,1,12,14,13
11840,3319,29.7,13,17,17
11841,3320,77X_6,6,26,7
11842,3320,2014-09-04,15,15,11
11843,3320,10,10,48,5
11844,3320,1,11,14,13
11845,3320,3,12,14,13
11846,3320,30.7,13,17,17
11847,3321,77X_6,6,26,7
11848,3321,2014-12-16,15,15,11
11849,3321,15.5,10,48,5
11850,3321,3,11,14,13
11851,3321,25.2,13,17,17
11852,3322,77X_6,6,26,7
11853,3322,2015-05-22,15,15,11
11854,3322,7,10,48,5
11855,3322,28.4,13,17,17
11856,3323,77X_7,6,26,7
11857,3323,2014-06-18,15,15,11
11858,3323,7,10,48,5
11859,3323,1,11,14,13
11860,3323,1,12,14,13
11861,3323,29.7,13,17,17
11862,3324,77X_7,6,26,7
11863,3324,2014-09-04,15,15,11
11864,3324,10,10,48,5
11865,3324,1,11,14,13
11866,3324,4,12,14,13
11867,3324,30.7,13,17,17
11868,3325,77X_7,6,26,7
11869,3325,2014-12-16,15,15,11
11870,3325,17.5,10,48,5
11871,3325,3,11,14,13
11872,3325,25.2,13,17,17
11873,3326,77X_7,6,26,7
11874,3326,2015-05-22,15,15,11
11875,3326,11,10,48,5
11876,3326,28.4,13,17,17
11877,3327,77X_8,6,26,7
11878,3327,2014-06-18,15,15,11
11879,3327,6.5,10,48,5
11880,3327,1,11,14,13
11881,3327,1,12,14,13
11882,3327,29.7,13,17,17
11883,3328,77X_8,6,26,7
11884,3328,2014-09-04,15,15,11
11885,3328,30.7,13,17,17
11886,3328,dead,9,26,12
11887,3329,77X_9,6,26,7
11888,3329,2014-06-18,15,15,11
11889,3329,8,10,48,5
11890,3329,1,11,14,13
11891,3329,1,12,14,13
11892,3329,29.7,13,17,17
11893,3330,77X_9,6,26,7
11894,3330,2014-09-04,15,15,11
11895,3330,13,10,48,5
11896,3330,2,11,14,13
11897,3330,6,12,14,13
11898,3330,30.7,13,17,17
11899,3331,77X_9,6,26,7
11900,3331,2014-12-16,15,15,11
11901,3331,12.5,10,48,5
11902,3331,2,11,14,13
11903,3331,25.2,13,17,17
11904,3332,77X_9,6,26,7
11905,3332,2015-05-22,15,15,11
11906,3332,7,10,48,5
11907,3332,28.4,13,17,17
11908,3333,77X_10,6,26,7
11909,3333,2014-06-18,15,15,11
11910,3333,7,10,48,5
11911,3333,1,11,14,13
11912,3333,1,12,14,13
11913,3333,29.7,13,17,17
11914,3334,77X_10,6,26,7
11915,3334,2014-09-04,15,15,11
11916,3334,10,10,48,5
11917,3334,2,11,14,13
11918,3334,4,12,14,13
11919,3334,30.7,13,17,17
11920,3335,77X_10,6,26,7
11921,3335,2014-12-16,15,15,11
11922,3335,17.5,10,48,5
11923,3335,4,11,14,13
11924,3335,25.2,13,17,17
11925,3336,77X_10,6,26,7
11926,3336,2015-05-22,15,15,11
11927,3336,9,10,48,5
11928,3336,28.4,13,17,17
11929,3337,30A_1,6,26,7
11930,3337,2014-12-16,15,15,11
11931,3337,7,10,48,5
11932,3337,25.05,13,17,17
11933,3338,30A_1,6,26,7
11934,3338,2015-05-22,15,15,11
11935,3338,15,10,48,5
11936,3338,3,11,14,13
11937,3338,28.55,13,17,17
11938,3339,30A_1,6,26,7
11939,3339,2015-07-30,15,15,11
11940,3339,20,10,48,5
11941,3339,3,11,14,13
11942,3339,31.08,13,17,17
11943,3340,30A_2,6,26,7
11944,3340,2014-12-16,15,15,11
11945,3340,7,10,48,5
11946,3340,25.05,13,17,17
11947,3341,30A_2,6,26,7
11948,3341,2015-05-22,15,15,11
11949,3341,12,10,48,5
11950,3341,2,11,14,13
11951,3341,28.55,13,17,17
11952,3342,30A_2,6,26,7
11953,3342,2015-07-30,15,15,11
11954,3342,15,10,48,5
11955,3342,2,11,14,13
11956,3342,31.08,13,17,17
11957,3343,30A_3,6,26,7
11958,3343,2014-12-16,15,15,11
11959,3343,6.5,10,48,5
11960,3343,25.05,13,17,17
11961,3344,30A_3,6,26,7
11962,3344,2015-05-22,15,15,11
11963,3344,13,10,48,5
11964,3344,2,11,14,13
11965,3344,28.55,13,17,17
11966,3345,30A_3,6,26,7
11967,3345,2015-07-30,15,15,11
11968,3345,14.5,10,48,5
11969,3345,2,11,14,13
11970,3345,31.08,13,17,17
11971,3346,30A_4,6,26,7
11972,3346,2014-12-16,15,15,11
11973,3346,5.5,10,48,5
11974,3346,25.05,13,17,17
11975,3347,30A_4,6,26,7
11976,3347,2015-05-22,15,15,11
11977,3347,17.5,10,48,5
11978,3347,2,11,14,13
11979,3347,28.55,13,17,17
11980,3348,30A_4,6,26,7
11981,3348,2015-07-30,15,15,11
11982,3348,20.5,10,48,5
11983,3348,4,11,14,13
11984,3348,31.08,13,17,17
11985,3349,30A_5,6,26,7
11986,3349,2014-12-16,15,15,11
11987,3349,6,10,48,5
11988,3349,25.05,13,17,17
11989,3350,30A_5,6,26,7
11990,3350,2015-05-22,15,15,11
11991,3350,18,10,48,5
11992,3350,4,11,14,13
11993,3350,28.55,13,17,17
11994,3351,30A_5,6,26,7
11995,3351,2015-07-30,15,15,11
11996,3351,25.5,10,48,5
11997,3351,4,11,14,13
11998,3351,31.08,13,17,17
11999,3352,18B_6,6,26,7
12000,3352,2014-12-16,15,15,11
12001,3352,7.5,10,48,5
12002,3352,25.05,13,17,17
12003,3353,18B_6,6,26,7
12004,3353,2015-05-22,15,15,11
12005,3353,22,10,48,5
12006,3353,5,11,14,13
12007,3353,28.55,13,17,17
12008,3354,18B_6,6,26,7
12009,3354,2015-07-30,15,15,11
12010,3354,32.5,10,48,5
12011,3354,6,11,14,13
12012,3354,31.08,13,17,17
12013,3355,18B_7,6,26,7
12014,3355,2014-12-16,15,15,11
12015,3355,6.5,10,48,5
12016,3355,25.05,13,17,17
12017,3356,18B_7,6,26,7
12018,3356,2015-05-22,15,15,11
12019,3356,16,10,48,5
12020,3356,2,11,14,13
12021,3356,28.55,13,17,17
12022,3357,18B_7,6,26,7
12023,3357,2015-07-30,15,15,11
12024,3357,12.5,10,48,5
12025,3357,3,11,14,13
12026,3357,31.08,13,17,17
12027,3357,dead,9,26,12
12028,3358,18B_8,6,26,7
12029,3358,2014-12-16,15,15,11
12030,3358,6.5,10,48,5
12031,3358,25.05,13,17,17
12032,3359,18B_8,6,26,7
12033,3359,2015-05-22,15,15,11
12034,3359,16,10,48,5
12035,3359,3,11,14,13
12036,3359,28.55,13,17,17
12037,3360,18B_8,6,26,7
12038,3360,2015-07-30,15,15,11
12039,3360,22,10,48,5
12040,3360,3,11,14,13
12041,3360,31.08,13,17,17
12042,3360,pale,24,75,25
12043,3361,18B_9,6,26,7
12044,3361,2014-12-16,15,15,11
12045,3361,7,10,48,5
12046,3361,25.05,13,17,17
12047,3362,18B_9,6,26,7
12048,3362,2015-05-22,15,15,11
12049,3362,24,10,48,5
12050,3362,5,11,14,13
12051,3362,28.55,13,17,17
12052,3363,18B_9,6,26,7
12053,3363,2015-07-30,15,15,11
12054,3363,16.5,10,48,5
12055,3363,4,11,14,13
12056,3363,31.08,13,17,17
12057,3363,FW-20%,24,75,25
12058,3364,18B_10,6,26,7
12059,3364,2014-12-16,15,15,11
12060,3364,7.5,10,48,5
12061,3364,25.05,13,17,17
12062,3365,18B_10,6,26,7
12063,3365,2015-05-22,15,15,11
12064,3365,26,10,48,5
12065,3365,4,11,14,13
12066,3365,28.55,13,17,17
12067,3366,18B_10,6,26,7
12068,3366,2015-07-30,15,15,11
12069,3366,25,10,48,5
12070,3366,4,11,14,13
12071,3366,31.08,13,17,17
12072,3366,FW-20%,24,75,25
12073,3367,37B_1,6,26,7
12074,3367,2014-12-16,15,15,11
12075,3367,9,10,48,5
12076,3367,25.05,13,17,17
12077,3368,37B_1,6,26,7
12078,3368,2015-05-22,15,15,11
12079,3368,14,10,48,5
12080,3368,3,11,14,13
12081,3368,28.55,13,17,17
12082,3369,37B_1,6,26,7
12083,3369,2015-07-30,15,15,11
12084,3369,19.5,10,48,5
12085,3369,5,11,14,13
12086,3369,31.08,13,17,17
12087,3370,37B_2,6,26,7
12088,3370,2014-12-16,15,15,11
12089,3370,6.5,10,48,5
12090,3370,25.05,13,17,17
12091,3371,37B_2,6,26,7
12092,3371,2015-05-22,15,15,11
12093,3371,24,10,48,5
12094,3371,4,11,14,13
12095,3371,28.55,13,17,17
12096,3372,37B_2,6,26,7
12097,3372,2015-07-30,15,15,11
12098,3372,30.5,10,48,5
12099,3372,7,11,14,13
12100,3372,31.08,13,17,17
12101,3373,37B_3,6,26,7
12102,3373,2014-12-16,15,15,11
12103,3373,7,10,48,5
12104,3373,25.05,13,17,17
12105,3374,37B_3,6,26,7
12106,3374,2015-05-22,15,15,11
12107,3374,23,10,48,5
12108,3374,5,11,14,13
12109,3374,28.55,13,17,17
12110,3375,37B_3,6,26,7
12111,3375,2015-07-30,15,15,11
12112,3375,39.5,10,48,5
12113,3375,9,11,14,13
12114,3375,31.08,13,17,17
12115,3376,37B_4,6,26,7
12116,3376,2014-12-16,15,15,11
12117,3376,7.5,10,48,5
12118,3376,25.05,13,17,17
12119,3377,37B_4,6,26,7
12120,3377,2015-05-22,15,15,11
12121,3377,14,10,48,5
12122,3377,3,11,14,13
12123,3377,28.55,13,17,17
12124,3378,37B_4,6,26,7
12125,3378,2015-07-30,15,15,11
12126,3378,16.5,10,48,5
12127,3378,2,11,14,13
12128,3378,31.08,13,17,17
12129,3379,37B_5,6,26,7
12130,3379,2014-12-16,15,15,11
12131,3379,8,10,48,5
12132,3379,25.05,13,17,17
12133,3380,37B_5,6,26,7
12134,3380,2015-05-22,15,15,11
12135,3380,29,10,48,5
12136,3380,5,11,14,13
12137,3380,28.55,13,17,17
12138,3381,37B_5,6,26,7
12139,3381,2015-07-30,15,15,11
12140,3381,29,10,48,5
12141,3381,4,11,14,13
12142,3381,31.08,13,17,17
12143,3382,60B_6,6,26,7
12144,3382,2014-12-16,15,15,11
12145,3382,8.5,10,48,5
12146,3382,25.05,13,17,17
12147,3383,60B_6,6,26,7
12148,3383,2015-05-22,15,15,11
12149,3383,16,10,48,5
12150,3383,4,11,14,13
12151,3383,28.55,13,17,17
12152,3384,60B_6,6,26,7
12153,3384,2015-07-30,15,15,11
12154,3384,21,10,48,5
12155,3384,4,11,14,13
12156,3384,31.08,13,17,17
12157,3385,60B_7,6,26,7
12158,3385,2014-12-16,15,15,11
12159,3385,6.5,10,48,5
12160,3385,25.05,13,17,17
12161,3386,60B_7,6,26,7
12162,3386,2015-05-22,15,15,11
12163,3386,11.5,10,48,5
12164,3386,2,11,14,13
12165,3386,28.55,13,17,17
12166,3387,60B_7,6,26,7
12167,3387,2015-07-30,15,15,11
12168,3387,13.5,10,48,5
12169,3387,2,11,14,13
12170,3387,31.08,13,17,17
12171,3388,60B_8,6,26,7
12172,3388,2014-12-16,15,15,11
12173,3388,7,10,48,5
12174,3388,25.05,13,17,17
12175,3389,60B_8,6,26,7
12176,3389,2015-05-22,15,15,11
12177,3389,14,10,48,5
12178,3389,3,11,14,13
12179,3389,28.55,13,17,17
12180,3390,60B_8,6,26,7
12181,3390,2015-07-30,15,15,11
12182,3390,18,10,48,5
12183,3390,2,11,14,13
12184,3390,31.08,13,17,17
12185,3390,"partially bleached",24,75,25
12186,3391,60B_9,6,26,7
12187,3391,2014-12-16,15,15,11
12188,3391,7.5,10,48,5
12189,3391,25.05,13,17,17
12190,3392,60B_9,6,26,7
12191,3392,2015-05-22,15,15,11
12192,3392,18.5,10,48,5
12193,3392,4,11,14,13
12194,3392,28.55,13,17,17
12195,3393,60B_9,6,26,7
12196,3393,2015-07-30,15,15,11
12197,3393,27.5,10,48,5
12198,3393,8,11,14,13
12199,3393,31.08,13,17,17
12200,3393,"broken RTL",24,75,25
12201,3394,60B_10,6,26,7
12202,3394,2014-12-16,15,15,11
12203,3394,8,10,48,5
12204,3394,25.05,13,17,17
12205,3395,60B_10,6,26,7
12206,3395,2015-05-22,15,15,11
12207,3395,17,10,48,5
12208,3395,4,11,14,13
12209,3395,28.55,13,17,17
12210,3396,60B_10,6,26,7
12211,3396,2015-07-30,15,15,11
12212,3396,18.5,10,48,5
12213,3396,3,11,14,13
12214,3396,31.08,13,17,17
12215,3397,98AC_1,6,26,7
12216,3397,2014-12-16,15,15,11
12217,3397,7.5,10,48,5
12218,3397,24.24,13,17,17
12219,3398,98AC_1,6,26,7
12220,3398,2015-05-22,15,15,11
12221,3398,12.5,10,48,5
